"","geoNetwork.country","fullVisitorId","channelGrouping","fullVisitorId.1","device.browser","device.operatingSystem","device.deviceCategory","geoNetwork.continent","geoNetwork.subContinent","geoNetwork.country.1","trafficSource.source","trafficSource.medium","totals.hits","totals.pageviews","date","trafficSource.adContent","device.isMobile","avgGDP","gni2017","gni_cat","totals.transactionRevenue","summedRevenue","summedRevenue_log","totals.transactionRevenue_log"
"842","United States",5116095560753599488,"Referral",5116095560753599488,"Chrome","Linux","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",47,39,20160811,"","False",60269.2179913037,59460,"High income",35320000,35320000,17.3799599337,17.3799599337
"843","United States",5128888224452873216,"Referral",5128888224452873216,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",11,10,20160822,"","False",60269.2179913037,59460,"High income",724260000,724260000,20.4006610019054,20.4006610019054
"844","United States",5130136663096173568,"Organic Search",5130136663096173568,"Chrome","Linux","desktop","Americas","Northern America","United States","google","organic",23,23,20170515,"","False",60269.2179913037,59460,"High income",15990000,15990000,16.5874740848101,16.5874740848101
"845","United States",5135901390896357376,"Referral",5135901390896357376,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",17,16,20170621,"","False",60269.2179913037,59460,"High income",27190000,27190000,17.1183598166087,17.1183598166087
"846","United States",5151881094154298368,"Organic Search",5151881094154298368,"Other","Windows","mobile","Americas","Northern America","United States","google","organic",19,15,20161213,"","True",60269.2179913037,59460,"High income",27980000,27980000,17.1470005272016,17.1470005272016
"847","United States",5179586107192059904,"Referral",5179586107192059904,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",15,14,20170113,"","False",60269.2179913037,59460,"High income",558250000,558250000,20.1403174486845,20.1403174486845
"848","United States",5188382236273816576,"Referral",5188382236273816576,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",19,16,20161130,"","False",60269.2179913037,59460,"High income",2e+08,2e+08,19.1138279245123,19.1138279245123
"849","United States",6180179196714828800,"Referral",6180179196714828800,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",18,16,20160811,"","False",60269.2179913037,59460,"High income",769290000,769290000,20.4609785695146,20.4609785695146
"850","United States",5234724080017990656,"Referral",5234724080017990656,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",81,34,20160816,"","False",60269.2179913037,59460,"High income",68850000,68850000,18.0474407831389,18.0474407831389
"851","United States",5248175492675011584,"Referral",5248175492675011584,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",42,33,20170228,"","False",60269.2179913037,59460,"High income",102300000,102300000,18.4434202309219,18.4434202309219
"852","United States",8332045142663298048,"Referral",8332045142663298048,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",55,43,20160820,"","False",60269.2179913037,59460,"High income",11070000,11070000,16.2197493046848,16.2197493046848
"853","United States",5261961522397536256,"Referral",5261961522397536256,"Chrome","Linux","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",13,11,20161129,"","False",60269.2179913037,59460,"High income",44790000,44790000,17.6174954581835,17.6174954581835
"854","United States",5262771322194198528,"Referral",5262771322194198528,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",86,61,20160822,"","False",60269.2179913037,59460,"High income",142340000,142340000,18.7737291198354,18.7737291198354
"855","United States",8355761719753398272,"Organic Search",8355761719753398272,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",29,19,20170519,"","False",60269.2179913037,59460,"High income",839050000,839050000,20.5477808574114,20.5477808574114
"856","United States",5268978296636589056,"Referral",5268978296636589056,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",45,31,20161118,"","False",60269.2179913037,59460,"High income",68770000,68770000,18.046278161296,18.046278161296
"857","United States",9321967957655029760,"Referral",9321967957655029760,"Chrome","Linux","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",96,40,20160811,"","False",60269.2179913037,59460,"High income",109710000,109710000,18.5133510787937,18.5133510787937
"858","United States",5283278344963058688,"Organic Search",5283278344963058688,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","google","organic",53,35,20160820,"","False",60269.2179913037,59460,"High income",1449770000,1449770000,21.0946707601076,21.0946707601076
"859","United States",5287002371302046720,"Organic Search",5287002371302046720,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",13,11,20161129,"","False",60269.2179913037,59460,"High income",24990000,24990000,17.0339863028111,17.0339863028111
"860","United States",8391920835379946496,"Paid Search",8391920835379946496,"Chrome","Windows","desktop","Americas","Northern America","United States","google","cpc",39,27,20170624,"{KeyWord:Google Branded Gear}","False",60269.2179913037,59460,"High income",51560000,51560000,17.7582567360353,17.7582567360353
"861","United States",5305744522650785792,"Organic Search",5305744522650785792,"Chrome","Linux","desktop","Americas","Northern America","United States","google","organic",18,18,20170303,"","False",60269.2179913037,59460,"High income",44790000,44790000,17.6174954581835,17.6174954581835
"862","United States",5313510578745248768,"Organic Search",5313510578745248768,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",14,12,20161213,"","False",60269.2179913037,59460,"High income",18990000,18990000,16.7594230827885,16.7594230827885
"863","United States",5322201987769162752,"Paid Search",5322201987769162752,"Chrome","Windows","desktop","Americas","Northern America","United States","google","cpc",14,14,20170613,"Google Merchandise Collection","False",60269.2179913037,59460,"High income",74990000,74990000,18.1328653292776,18.1328653292776
"864","United States",5323620141964404736,"Organic Search",5323620141964404736,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",32,22,20170515,"","False",60269.2179913037,59460,"High income",739480000,739480000,20.4214577944485,20.4214577944485
"865","United States",5327166854580374528,"Organic Search",5327166854580374528,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",11,10,20160902,"","False",60269.2179913037,59460,"High income",306670000,306670000,19.5412828088454,19.5412828088454
"866","United States",5370842366618648576,"Referral",5370842366618648576,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",15,13,20161209,"","False",60269.2179913037,59460,"High income",54360000,54360000,17.8111391472472,17.8111391472472
"867","United States",5.371617068926e+18,"Referral",5.371617068926e+18,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",28,23,20170801,"","False",60269.2179913037,59460,"High income",234530000,234530000,19.2730940694378,19.2730940694378
"868","United States",5375717438017990656,"Paid Search",5375717438017990656,"Chrome","iOS","desktop","Americas","Northern America","United States","google","cpc",12,12,20160917,"","False",60269.2179913037,59460,"High income",23970000,23970000,16.9923136064106,16.9923136064106
"869","United States",5378279160532453376,"Organic Search",5378279160532453376,"Chrome","Linux","desktop","Americas","Northern America","United States","google","organic",23,21,20170318,"","False",60269.2179913037,59460,"High income",55990000,55990000,17.8406836613251,17.8406836613251
"870","United States",5389570211397748736,"Organic Search",5389570211397748736,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",37,34,20161209,"","False",60269.2179913037,59460,"High income",25960000,25960000,17.0720674498002,17.0720674498002
"871","United States",5393564423010842624,"Referral",5393564423010842624,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",40,35,20160820,"","False",60269.2179913037,59460,"High income",33680000,33680000,17.3324147473384,17.3324147473384
"872","United States",5396182218932107264,"Organic Search",5396182218932107264,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",84,59,20160816,"","False",60269.2179913037,59460,"High income",70150000,70150000,18.0661463645127,18.0661463645127
"873","United States",5409062916318935040,"Referral",5409062916318935040,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",47,34,20160917,"","False",60269.2179913037,59460,"High income",13170000,13170000,16.3934520737195,16.3934520737195
"874","United States",5409849086815632384,"Organic Search",5409849086815632384,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",62,47,20161129,"","False",60269.2179913037,59460,"High income",54970000,54970000,17.8222981398368,17.8222981398368
"875","United States",5421072236704434176,"Organic Search",5421072236704434176,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",18,16,20161110,"","False",60269.2179913037,59460,"High income",67980000,67980000,18.0347241022322,18.0347241022322
"876","United States",5429642908355908608,"Referral",5429642908355908608,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",70,52,20170613,"","False",60269.2179913037,59460,"High income",42550000,42550000,17.5661904129837,17.5661904129837
"877","United States",5429715224330424320,"Referral",5429715224330424320,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",27,23,20161130,"","False",60269.2179913037,59460,"High income",40770000,40770000,17.5234570747954,17.5234570747954
"878","United States",5438973470974624768,"Referral",5438973470974624768,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",22,21,20170617,"","False",60269.2179913037,59460,"High income",71460000,71460000,18.0846484105595,18.0846484105595
